chapter,section,symbol,offset,offset_expr,page,page_end,name
53,2.7.4,ADUGTRn,0x380,0x380 + 0x04 * n,3358,3358,User Gain Table Register n (n = 0 to 7)
53,2.8.1,ADLIMINTCR,0x3A0,0x3A0,3358,3359,Limiter Clip Interrupt Enable Register
53,2.8.2,ADLIMTRn,0x3A4,0x3A4 + 0x04 * n,3359,3359,Limiter Clip Table Register n (n = 0 to 7)
53,2.8.3,ADLIMGRSR,0xD28,0xD28,3359,3360,Limiter Clip Scan Group Status Register
53,2.8.4,ADLIMCHSR0,0xD2C,0xD2C,3360,3360,Limiter Clip Channel Status Register 0
53,2.8.5,ADLIMEXSR,0xD38,0xD38,3360,3361,Extended Analog Limiter Clip Status Register
53,2.8.6,ADLIMGRSCR,0xD3C,0xD3C,3361,3362,Limiter Clip Scan Group Status Clear Register
53,2.8.7,ADLIMCHSCR0,0xD40,0xD40,3362,3362,Limiter Clip Channel Status Clear Register 0
53,2.8.8,ADLIMEXSCR,0xD4C,0xD4C,3362,3364,Extended Analog Limiter Clip Status Clear Register
53,2.9.1,ADCMPENR,0x400,0x400,3364,3364,Compare Match Enable Register
53,2.9.2,ADCMPINTCR,0x404,0x404,3364,3365,Compare Match Interrupt Enable Register
53,2.9.3,ADCCMPCRn,0x408,0x408 + 0x04 * n,3365,3365,"Composite Compare Match Configuration Register n (n = 0, 1)"
53,2.9.4,ADCMPMDR0,0x448,0x448,3365,3366,Compare Match Mode Selection Register 0
53,2.9.5,ADCMPMDR1,0x44C,0x44C,3366,3367,Compare Match Mode Selection Register 1
53,2.9.6,ADCMPTBRn,0x458,0x458 + 0x04 * n,3367,3367,Compare Match Table Register n (n = 0 to 7)
53,2.9.7,ADCMPTBSR,0xD00,0xD00,3367,3368,Compare Match Table Status Register
53,2.9.8,ADCMPTBSCR,0xD04,0xD04,3368,3368,Compare Match Table Status Clear Register
53,2.9.9,ADCMPCHSR0,0xD08,0xD08,3368,3369,Compare Match Channel Status Register 0
53,2.9.10,ADCMPEXSR,0xD14,0xD14,3369,3370,Extended Analog Compare Match Status Register
53,2.9.11,ADCMPCHSCR0,0xD18,0xD18,3370,3370,Compare Match Channel Status Clear Register 0
53,2.9.12,ADCMPEXSCR,0xD24,0xD24,3370,3372,Extended Analog Compare Match Status Clear Register
53,2.10.1,ADCALSTR,0xC00,0xC00,3372,3373,A/D Converter Self-calibration Start Register
53,2.10.2,ADSYSTR,0xC10,0xC10,3373,3373,A/D Conversion Synchronous Software Start Register
53,2.10.3,ADSTRn,0xC20,0xC20 + 0x04 * n,3373,3374,A/D Conversion Software Start Register n (n = 0 to 8)
53,2.10.4,ADSTOPR,0xC60,0xC60,3374,3375,A/D Conversion Stop Register
53,2.11.1,ADSR,0xC80,0xC80,3375,3375,A/D Conversion Status Register
53,2.11.2,ADGRSR,0xC84,0xC84,3375,3376,Scan Group Status Register
53,2.11.3,ADSCANENDSR,0xD50,0xD50,3376,3376,Scan End Status Register
53,2.11.4,ADSCANENDSCR,0xD54,0xD54,3376,3377,Scan End Status Clear Register
53,2.11.5,ADERSR,0xC88,0xC88,3377,3377,A/D Conversion Error Status Register
53,2.11.6,ADERSCR,0xC8C,0xC8C,3377,3378,A/D Conversion Error Status Clear Register
53,2.11.7,ADCALENDSR,0xC98,0xC98,3378,3378,A/D Converter Self-calibration End Status Register
53,2.11.8,ADCALENDSCR,0xC9C,0xC9C,3378,3379,A/D Converter Self-calibration End Status Clear Register
53,2.11.10,ADOVFCHSR0,0xCA4,0xCA4,3379,3380,A/D Conversion Overflow Channel Status Register 0
53,2.11.9,ADOVFERSR,0xCA0,0xCA0,3379,3379,A/D Conversion Overflow Error Status Register
53,2.11.11,ADOVFEXSR,0xCB0,0xCB0,3380,3381,Extended Analog A/D Conversion Overflow Status Register
53,2.11.12,ADOVFERSCR,0xCB4,0xCB4,3381,3381,A/D Conversion Overflow Error Status Clear Register
53,2.11.13,ADOVFCHSCR0,0xCB8,0xCB8,3381,3382,A/D Conversion Overflow Channel Status Clear Register 0
53,2.11.14,ADOVFEXSCR,0xCC4,0xCC4,3382,3383,Extended Analog A/D Conversion Overflow Status Clear
53,2.12.1,ADFIFOCR,0x4C0,0x4C0,3383,3384,FIFO Control Register
53,2.12.2,ADFIFOINTCR,0x4C4,0x4C4,3384,3384,FIFO Interrupt Control Register
53,2.12.3,ADFIFOINTLR0,0x4C8,0x4C8,3384,3385,FIFO Interrupt Generation Level Register 0
53,2.12.4,ADFIFOINTLR1,0x4CC,0x4CC,3385,3385,FIFO Interrupt Generation Level Register 1
53,2.12.5,ADFIFOINTLR2,0x4D0,0x4D0,3385,3386,FIFO Interrupt Generation Level Register 2
53,2.12.6,ADFIFOINTLR3,0x4D4,0x4D4,3386,3386,FIFO Interrupt Generation Level Register 3
53,2.12.7,ADFIFOINTLR4,0x4D8,0x4D8,3386,3387,FIFO Interrupt Generation Level Register 4
53,2.12.10,ADFIFOSR2,0xCD8,0xCD8,3387,3388,FIFO Status Register 2
53,2.12.8,ADFIFOSR0,0xCD0,0xCD0,3387,3387,FIFO Status Register 0
53,2.12.9,ADFIFOSR1,0xCD4,0xCD4,3387,3387,FIFO Status Register 1
53,2.12.11,ADFIFOSR3,0xCDC,0xCDC,3388,3388,FIFO Status Register 3
53,2.12.12,ADFIFOSR4,0xCE0,0xCE0,3388,3388,FIFO Status Register 4
53,2.12.13,ADFIFODCR,0xCF0,0xCF0,3388,3389,FIFO Data Clear Register
53,2.12.14,ADFIFOERSR,0xCF4,0xCF4,3389,3390,FIFO Error Status Register
53,2.12.15,ADFIFOERSCR,0xCF8,0xCF8,3390,3390,FIFO Error Status Clear Register
53,2.13.1,ADDRn,0x2000,0x2000 + 0x04 * n,3390,3391,A/D Data Register n (n = 0 to 22)
53,2.13.2,ADEXDRn,0x2180,0x2180 + 0x04 * n,3391,3392,"A/D Extended Analog Data Register n (n = 0, 1, 4, 5, 6, 8, 9, 16, 17, 18, 20, 21, 22)"
53,2.13.3,ADFIFODRn,0x2200,0x2200 + 0x04 * n,3392,3393,FIFO Data Register n (n = 0 to 8)
54,2.1,DADR,0x0000,0x0000,3491,3491,D/A Data Register
54,2.2,DACR0,0x0004,0x0004,3491,3493,D/A Control 0 Register
54,2.3,DACR1,0x0008,0x0008,3493,3493,D/A Control 1 Register
54,2.4,DACR2,0x000C,0x000C,3493,3493,D/A Control 2 Register
55,2.1,TSCR,0x00,0x00,3498,3498,Temperature Sensor Control Register
55,2.2,TSCDR,0x00,0x00,3498,3499,Temperature Sensor Calibration Data Register
55,2.3,TSCDR2,0x04,0x04,3499,3499,Temperature Sensor Calibration Data Register 2
56,2.1,CMPCTL,0x000,0x000,3509,3510,Comparator Control Register
56,2.2,CMPSEL0,0x004,0x004,3510,3511,Comparator Input Select Register
56,2.3,CMPSEL1,0x008,0x008,3511,3511,Comparator Reference Voltage Select Register
56,2.4,CMPMON,0x00C,0x00C,3511,3512,Comparator Output Monitor Register
56,2.5,CPIOC,0x010,0x010,3512,3512,Comparator Output Control Register
56,2.6,CPINTCTL,0x040,0x040,3512,3513,Comparator Interrupt Control Register
56,2.7,CPMSKCTL,0x044,0x044,3513,3513,Comparator Interrupt Mask Control Register
57,2.1,DOCR,0x00,0x00,3519,3520,DOC Control Register
57,2.2,DOSR,0x04,0x04,3520,3521,DOC Flag Status Register
57,2.3,DOSCR,0x08,0x08,3521,3521,DOC Flag Status Clear Register
57,2.4,DODIR,0x0C,0x0C,3521,3521,DOC Data Input Register
57,2.5,DODSR0,0x10,0x10,3521,3522,DOC Data Setting Register 0
57,2.6,DODSR1,0x14,0x14,3522,3522,DOC Data Setting Register 1
58,2.1,SRAMSABARn,0x400,0x400 + 0x04 * n,3527,3528,SRAM Security Attribute Boundary Address Register (n = 0 to 3)
58,2.2,SRAMSAR,0x10,0x10,3528,3529,SRAM Security Attribution Register
58,2.3,SRAMESAR,0x510,0x510,3529,3530,SRAM ECC region Security Attribute Register
58,2.4,SRAMPRCR_S,0x00,0x00,3530,3530,SRAM Protection Control Register for Secure
58,2.5,SRAMPRCR_NS,0x04,0x04,3530,3531,SRAM Protection Control Register for Non-Secure
58,2.6,SRAMWTSC,0x08,0x08,3531,3532,SRAM Wait State Control Register
58,2.7,SRAMCRn,0x10,0x10 + 0x04 * n,3532,3533,SRAM Control Register n For ECC RAM (n = 0 to 3)
58,2.8,SRAMECCRGN0,0x30,0x30,3533,3534,SRAM ECC Region Control Register 0
58,2.10,SRAMECCRGN2,0x38,0x38,3534,3535,SRAM ECC Region Control Register 2
58,2.9,SRAMECCRGN1,0x34,0x34,3534,3534,SRAM ECC Region Control Register 1
58,2.11,SRAMECCRGN3,0x3C,0x3C,3535,3535,SRAM ECC Region Control Register 3
58,2.12,SRAMESR,0x40,0x40,3535,3536,SRAM Error Status Register For ECC RAM
58,2.13,SRAMESCLR,0x48,0x48,3536,3537,SRAM Error Status Clear Register For ECC RAM
58,2.14,SRAMEARnm,0x50,0x50 + 0x10 * n + 0x04 * m,3537,3538,"SRAM Error Address Register nm For ECC RAM (n = 0 to 3, m = 0 to 1)"
59,5.1,MRCPFB,0x000,0x000,3551,3551,Code MRAM Prefetch Buffer Enable Register
59,5.2,MRCFREQ,0x004,0x004,3551,3552,Code MRAM Frequency Notifications Register
59,5.3,MREFREQ,0x008,0x008,3552,3553,Extra MRAM Frequency Notifications Register
59,5.4,MRCDECC,0x010,0x010,3553,3554,Code MRAM ECC Decoder Control Register
59,5.5,MRCRAEINT,0x014,0x014,3554,3554,Code MRAM Read Access Error Interrupt Enable Register
59,5.6,MRCRAES,0x018,0x018,3554,3555,Code MRAM Read Access Error Status Register
59,5.7,MRCRTEA,0x01C,0x01C,3555,3556,Code MRAM TED Error Address Register
59,5.8,MRCRDEA,0x020,0x020,3556,3556,Code MRAM DEC Error Address Register
59,5.9,MRERAEINT,0x034,0x034,3556,3557,Extra MRAM Read Access Error Interrupt Enable Register
59,5.10,MRERAES,0x038,0x038,3557,3558,Extra MRAM Read Access Error Status Register
59,5.11,MRERTEA,0x03C,0x03C,3558,3559,Extra MRAM TED Error Address Register
59,5.12,MRERDEA,0x040,0x040,3559,3559,Extra MRAM DEC Error Address Register
59,5.13,MSAR,0x100,0x100,3559,3561,MRAM Security Attribution Register
59,5.14,MREZS,0x400,0x400,3561,3561,Extra MRAM Zeroization Status Register
59,5.15,MREZC,0x404,0x404,3561,3562,Extra MRAM Zeroization Control Register
59,5.16,MASTAT,0x2010,0x2010,3562,3563,Extra MRAM Access Status Register
59,5.17,MPAEINT,0x2014,0x2014,3563,3564,Extra MRAM Access Error Interrupt Enable Register
59,5.18,MRDYIE,0x2018,0x2018,3564,3564,Extra MRAM Ready Interrupt Enable Register
59,5.19,MSADDR,0x2030,0x2030,3564,3565,MACI Command Start Address Register
59,5.20,MCNTSELR,0x2048,0x2048,3565,3566,MRAM Counter Select Register
59,5.21,MCNTDTRn,0x204C,0x204C + 0x04 * n,3566,3566,"MRAM Counter Data Register (n = 0, 1)"
59,5.22,MCTRCNTR,0x2060,0x2060,3566,3567,MRAM Configuration Update Transfer Control Register
59,5.23,MCTRLSR,0x2064,0x2064,3567,3568,MRAM Configuration Update Transfer List Select Register
59,5.24,MCTRSTATR,0x206C,0x206C,3568,3568,MRAM Configuration Update Transfer Status Register
59,5.25,MSTATR,0x2080,0x2080,3568,3571,Extra MRAM Status Register
59,5.26,MENTRYR,0x2084,0x2084,3571,3572,Extra MRAM Program Mode Entry Register
59,5.27,MSUINITR,0x208C,0x208C,3572,3572,Extra MRAM Sequencer Setup Initialization Register
59,5.28,MCMDR,0x20A0,0x20A0,3572,3573,MACI Command Register
59,5.29,MSUASMON,0x20DC,0x20DC,3573,3574,MRAM Startup Area Select Monitor Register
59,5.30,MSUACR,0x20E8,0x20E8,3574,3575,MRAM Startup Area Control Register
59,5.31,MRPSC,0x2800,0x2800,3575,3575,MRAM Program Speed Control Register
59,5.32,MRCPC0,0x3000,0x3000,3575,3576,Code MRAM Program Control Register
59,5.33,MRCPC1,0x3004,0x3004,3576,3576,Code MRAM Program Control Register for Secure
59,5.34,MRCBPROT0,0x3008,0x3008,3576,3577,Code MRAM Block Protection Register
59,5.35,MRCBPROT1,0x300C,0x300C,3577,3577,Code MRAM Block Protection Register for Secure
59,5.36,MRCPS,0x3010,0x3010,3577,3579,Code MRAM Program Status Register
59,5.37,MRCPAEINT,0x3014,0x3014,3579,3579,Code MRAM Program Access Error Interrupt Enable Register
59,5.38,MRCPEA,0x3018,0x3018,3579,3580,Code MRAM Program Error Address Register
59,5.39,MRCFLR,0x3030,0x3030,3580,3580,Code MRAM Flush Register
59,5.40,MRCEECC,0x3804,0x3804,3580,3581,Code MRAM ECC Encoder Control Register
59,5.41,UIDRn,,,3581,3581,Unique ID Registers n (n = 0 to 3)
59,5.42,PNRn,,,3581,3582,Part Numbering Register n (n = 0 to 3)
59,5.43,MCUVER,,,3582,3582,MCU Version Register
59,5.44,MWMCR,0xAB4,0xAB4,3582,3583,OTP Write Mode Control Register
60,2.1,CAPSR,0x0000,0x0000,3630,3634,Capture Start Register
60,2.2,CAPCR,0x0004,0x0004,3634,3636,Capture Control Register
60,2.3,CAMCR,0x0008,0x0008,3636,3640,Capture Interface Control Register
60,2.4,CMCYR,0x000C,0x000C,3640,3641,Capture Interface Cycle Register
60,2.5,CAMOR,0x0010,0x0010 (CAMOR),3641,3643,"Capture Interface Offset Register (x = B, M)"
60,2.5,CAMOR_x,0x0010,0x0010 (CAMOR),3641,3643,"Capture Interface Offset Register (x = B, M)"
60,2.6,CAPWR,0x0014,0x0014 (CAPWR),3643,3644,"Capture Interface Width Register (x = B, M)"
60,2.6,CAPWR_x,0x0014,0x0014 (CAPWR),3643,3644,"Capture Interface Width Register (x = B, M)"
60,2.7,CAIFR,0x0018,0x0018,3644,3649,Capture Interface Input Format Register
60,2.8,CRCNTR,0x0028,0x0028,3649,3650,CEU Register Control Register
60,2.9,CRCMPR,0x002C,0x002C,3650,3651,CEU Register Forcible Control Register
60,2.10,CFLCR,0x0030,0x0030 (CFLCR),3651,3653,"Capture Filter Control Register (x = B, M)"
60,2.10,CFLCR_x,0x0030,0x0030 (CFLCR),3651,3653,"Capture Filter Control Register (x = B, M)"
60,2.11,CFSZR,0x0034,0x0034 (CFSZR),3653,3654,"Capture Filter Size Clip Register (x = B, M)"
60,2.11,CFSZR_x,0x0034,0x0034 (CFSZR),3653,3654,"Capture Filter Size Clip Register (x = B, M)"
60,2.12,CDWDR,0x0038,0x0038 (CDWDR),3654,3655,"Capture Destination Width Register (x = B, M)"
60,2.12,CDWDR_x,0x0038,0x0038 (CDWDR),3654,3655,"Capture Destination Width Register (x = B, M)"
60,2.13,CDAYR,0x003C,0x003C (CDAYR),3655,3656,"Capture Data Address Y Register (x = B, M)"
60,2.13,CDAYR_x,0x003C,0x003C (CDAYR),3655,3656,"Capture Data Address Y Register (x = B, M)"
60,2.14,CDACR,0x0040,0x0040 (CDACR),3656,3658,"Capture Data Address C Register (x = B, M)"
60,2.14,CDACR_x,0x0040,0x0040 (CDACR),3656,3658,"Capture Data Address C Register (x = B, M)"
60,2.15,CDBYR,0x0044,0x0044 (CDBYR),3658,3659,"Capture Data Bottom-Field Address Y Register (x = B, M)"
60,2.15,CDBYR_x,0x0044,0x0044 (CDBYR),3658,3659,"Capture Data Bottom-Field Address Y Register (x = B, M)"
60,2.16,CDBCR,0x0048,0x0048 (CDBCR),3659,3660,"Capture Data Bottom-Field Address C Register (x = B, M)"
60,2.16,CDBCR_x,0x0048,0x0048 (CDBCR),3659,3660,"Capture Data Bottom-Field Address C Register (x = B, M)"
60,2.17,CBDSR,0x004C,0x004C (CBDSR),3660,3661,"Capture Bundle Destination Size Register (x = B, M)"
60,2.17,CBDSR_x,0x004C,0x004C (CBDSR),3660,3661,"Capture Bundle Destination Size Register (x = B, M)"
60,2.18,CFWCR,0x005C,0x005C,3661,3662,Firewall Operation Control Register
60,2.19,CLFCR,0x0060,0x0060 (CLFCR),3662,3662,"Capture Low-Pass Filter Control Register (x = B, M)"
60,2.19,CLFCR_x,0x0060,0x0060 (CLFCR),3662,3662,"Capture Low-Pass Filter Control Register (x = B, M)"
60,2.20,CDOCR,0x0064,0x0064 (CDOCR),3662,3668,"Capture Data Output Control Register (x = B, M)"
60,2.20,CDOCR_x,0x0064,0x0064 (CDOCR),3662,3668,"Capture Data Output Control Register (x = B, M)"
60,2.21,CEIER,0x0070,0x0070,3668,3669,Capture Event Interrupt Enable Register
60,2.22,CETCR,0x0074,0x0074,3669,3673,Capture Event Flag Clear Register
60,2.23,CSTSR,0x007C,0x007C,3673,3674,Capture Status Register
60,2.24,CDSSR,0x0084,0x0084,3674,3676,Capture Data Size Register
60,2.25,CDAYR2,0x0090,0x0090 (CDAYR2),3676,3677,"Capture Data Address Y Register 2 (x = B, M)"
60,2.25,CDAYR2_x,0x0090,0x0090 (CDAYR2),3676,3677,"Capture Data Address Y Register 2 (x = B, M)"
60,2.26,CDACR2,0x0094,0x0094 (CDACR2),3677,3679,"Capture Data Address C Register 2 (x = B, M)"
60,2.26,CDACR2_x,0x0094,0x0094 (CDACR2),3677,3679,"Capture Data Address C Register 2 (x = B, M)"
60,2.27,CDBYR2,0x0098,0x0098 (CDBYR2),3679,3680,"Capture Data Bottom-Field Address Y Register 2 (x = B, M)"
60,2.27,CDBYR2_x,0x0098,0x0098 (CDBYR2),3679,3680,"Capture Data Bottom-Field Address Y Register 2 (x = B, M)"
60,2.28,CDBCR2,0x009C,0x009C (CDBCR2),3680,3681,"Capture Data Bottom-Field Address C Register 2 (x = B, M)"
60,2.28,CDBCR2_x,0x009C,0x009C (CDBCR2),3680,3681,"Capture Data Bottom-Field Address C Register 2 (x = B, M)"
60,2.29,CBWER,0x00A0,0x00A0,3681,3681,CEU Bufferable Write Enable Register
62,2.1,CONTROL,0x00,0x00,3689,3690,Geometry Control Register
62,2.2,CONTROL2,0x04,0x04,3690,3693,Surface Control Register
62,2.3,IRQCTL,0xC0,0xC0,3693,3694,Interrupt Control Register
62,2.4,CACHECTL,0xC4,0xC4,3694,3695,Cache Control Register
62,2.5,STATUS,0x00,0x00,3695,3696,Status Control Register
62,2.6,HWREVISION,0x04,0x04,3696,3697,Hardware Version and Feature Set ID Register
62,2.7,COLOR1,0x64,0x64,3697,3697,Base Color Register
62,2.8,COLOR2,0x68,0x68,3697,3698,Secondary Color Register
62,2.10,LnSTART,0x10,0x10 + 0x4 * (n - 1),3698,3698,Limiter n Start Value Register (n = 1 to 6)
62,2.11,LnXADD,0x28,0x28 + 0x4 * (n - 1),3698,3699,Limiter n X-Axis Increment Register (n = 1 to 6)
62,2.9,PATTERN,0x74,0x74,3698,3698,Pattern Register
62,2.12,LnYADD,0x40,0x40 + 0x4 * (n - 1),3699,3699,Limiter n Y-Axis Increment Register (n = 1 to 6)
62,2.13,LmBAND,0x58,0x58 + 0x4,3699,3699,"Limiter m Band Width Parameter Register (n = 1, 2)"
62,2.14,TEXORIGIN,0xBC,0xBC,3699,3700,Texture Base Address Register
62,2.15,TEXPITCH,0xB4,0xB4,3700,3700,Texels Per Texture Line Register
62,2.16,TEXMASK,0xB8,0xB8,3700,3700,Texture Size or Texture Address Mask Register
62,2.17,LUSTART,0x90,0x90,3700,3701,U Limiter Start Value Register
62,2.18,LUXADD,0x94,0x94,3701,3701,U Limiter X-Axis Increment Register
62,2.19,LUYADD,0x98,0x98,3701,3701,U Limiter Y-Axis Increment Register
62,2.20,LVSTARTI,0x9C,0x9C,3701,3702,V Limiter Start Value Integer Part Register
62,2.21,LVSTARTF,0xA0,0xA0,3702,3702,V Limiter Start Value Fractional Part Register
62,2.22,LVXADDI,0xA4,0xA4,3702,3702,V Limiter X-Axis Increment Integer Part Register
62,2.23,LVYADDI,0xA8,0xA8,3702,3703,V Limiter Y-Axis Increment Integer Part Register
62,2.24,LVYXADDF,0xAC,0xAC,3703,3703,V Limiter Increment Fractional Parts Register
62,2.25,TEXCLADDR,0xDC,0xDC,3703,3703,CLUT Start Address Register
62,2.26,TEXCLDATA,0xE0,0xE0,3703,3704,CLUT Data Register
62,2.27,TEXCLOFFSET,0xE4,0xE4,3704,3704,CLUT Offset Register
62,2.28,COLKEY,0xE8,0xE8,3704,3704,Color Key Register
62,2.29,SIZE,0x78,0x78,3704,3705,Bounding Box Dimension Register
62,2.30,PITCH,0x7C,0x7C,3705,3705,Framebuffer Pitch And Spanstore Delay Register
62,2.31,ORIGIN,0x80,0x80,3705,3705,Framebuffer Base Address Register
62,2.32,DLISTSTART,0xC8,0xC8,3705,3706,Display List Start Address Register
62,2.33,PERFTRIGGER,0xD4,0xD4,3706,3706,Performance Counters Control Register
62,2.34,PERFCOUNTk,0xCC,0xCC (PERFCOUNT1),3706,3707,"Performance Counter k (k = 1, 2)"
62,2.35,DBWER,0x100,0x100,3707,3707,DRW Bufferable Write Enable Register
63,2.2,BG_EN,0x1000,0x1000,3758,3760,Background Plane Setting Operation Control Register
63,2.3,BG_PERI,0x1004,0x1004,3760,3760,Background Plane Setting Free-Running Period Register
63,2.4,BG_SYNC,0x1008,0x1008,3760,3761,Background Plane Setting Synchronization Position Register
63,2.5,BG_VSIZE,0x100C,0x100C,3761,3762,Background Plane Setting Full Image Vertical Size Register
63,2.6,BG_HSIZE,0x1010,0x1010,3762,3763,Background Plane Setting Full Image Horizontal Size Register
63,2.7,BG_BGC,0x1014,0x1014,3763,3763,Background Plane Setting Background Color Register
63,2.8,BG_MON,0x1018,0x1018,3763,3764,Background Plane Setting Status Monitor Register
63,2.9,GRn_VEN,0x1100,0x1100 + 0x100 * (n-1),3764,3765,Graphics n Register Update Control Register (n = 1 to 2)
63,2.10,GRn_FLMRD,0x1104,0x1104 + 0x100 * (n -1),3765,3766,"Graphics n Frame Buffer Read Control Register (n = 1, 2)"
63,2.11,GRn_FLM1,0x1108,0x1108 + 0x100 * (n -1),3766,3766,Graphics n Frame Buffer Control Register 1 (n = 1 to 2)
63,2.12,GRn_FLM2,0x110C,0x110C + 0x100 * (n -1),3766,3767,Graphics n Frame Buffer Control Register 2 (n = 1 to 2)
63,2.13,GRn_FLM3,0x1110,0x1110 + 0x100 * (n -1),3767,3767,Graphics n Frame Buffer Control Register 3 (n = 1 to 2)
63,2.14,GRn_FLM5,0x1118,0x1118 + 0x100 * (n -1),3767,3768,Graphics n Frame Buffer Control Register 5 (n = 1 to 2)
63,2.15,GRn_FLM6,0x111C,0x111C + 0x100 * (n -1),3768,3769,"Graphics n Frame Buffer Control Register 6 (n = 1, 2)"
63,2.16,GRn_AB1,0x1120,0x1120 + 0x100 * (n -1),3769,3771,"Graphics n Alpha Blending Control Register 1 (n = 1, 2)"
63,2.17,GRn_AB2,0x1124,0x1124 + 0x100 * (n -1),3771,3772,"Graphics n Alpha Blending Control Register 2 (n = 1, 2)"
63,2.18,GRn_AB3,0x1128,0x1128 + 0x100 * (n -1),3772,3773,"Graphics n Alpha Blending Control Register 3 (n = 1, 2)"
63,2.19,GRn_AB4,0x112C,0x112C + 0x100 * (n -1),3773,3773,"Graphics n Alpha Blending Control Register 4 (n = 1, 2)"
63,2.20,GRn_AB5,0x1130,0x1130 + 0x100 * (n -1),3773,3774,"Graphics n Alpha Blending Control Register 5 (n = 1, 2)"
63,2.21,GRn_AB6,0x1134,0x1134 + 0x100 * (n -1),3774,3775,"Graphics n Alpha Blending Control Register 6 (n = 1, 2)"
63,2.22,GRn_AB7,0x1138,0x1138 + 0x100 * (n -1),3775,3776,"Graphics n Alpha Blending Control Register 7 (n = 1, 2)"
63,2.23,GRn_AB8,0x113C,0x113C + 0x100 * (n -1),3776,3777,"Graphics n Alpha Blending Control Register 8 (n = 1, 2)"
63,2.24,GRn_AB9,0x1140,0x1140 + 0x100 * (n -1),3777,3778,"Graphics n Alpha Blending Control Register 9 (n = 1, 2)"
63,2.25,GRn_BASE,0x114C,0x114C + 0x100 * (n -1),3778,3778,"Graphics n Background Color Control Register (n = 1, 2)"
63,2.26,GRn_CLUTINT,0x1150,0x1150 + 0x100 * (n -1),3778,3779,"Graphics n CLUT Table Interrupt Control Register (n = 1, 2)"
63,2.27,GRn_MON,0x1154,0x1154 + 0x100 * (n -1),3779,3780,"Graphics n Status Monitor Register (n = 1, 2)"
63,2.28,GAMn_LATCH,0x1300,0x1300 (GAMG_LATCH),3780,3781,"Gamma n Register Update Control Register (n = G, B, R)"
63,2.29,GAM_SW,0x1304,0x1304,3781,3781,Gamma Correction Block Function Switch Register
63,2.30,GAMn_LUT1,0x1308,0x1308 (GAMG_LUT1),3781,3783,"Gamma n Correction Block Table Setting Register 1 (n = G, B, R)"
63,2.31,GAMn_LUT2,0x130C,0x130C (GAMG_LUT2),3783,3784,"Gamma n Correction Block Table Setting Register 2 (n = G, B, R)"
63,2.32,GAMn_LUT3,0x1310,0x1310 (GAMG_LUT3),3784,3785,"Gamma n Correction Block Table Setting Register 3 (n = G, B, R)"
63,2.33,GAMn_LUT4,0x1314,0x1314 (GAMG_LUT4),3785,3786,"Gamma n Correction Block Table Setting Register 4 (n = G, B, R)"
63,2.34,GAMn_LUT5,0x1318,0x1318 (GAMG_LUT5),3786,3787,"Gamma n Correction Block Table Setting Register 5 (n = G, B, R)"
63,2.35,GAMn_LUT6,0x131C,0x131C (GAMG_LUT6),3787,3788,"Gamma n Correction Block Table Setting Register 6 (n = G, B, R)"
63,2.36,GAMn_LUT7,0x1320,0x1320 (GAMG_LUT7),3788,3789,"Gamma n Correction Block Table Setting Register 7 (n = G, B, R)"
63,2.37,GAMn_LUT8,0x1324,0x1324 (GAMG_LUT8),3789,3789,"Gamma n Correction Block Table Setting Register 8 (n = G, B, R)"
63,2.38,GAMn_AREA1,0x1328,0x1328 (GAMG_AREA1),3789,3790,"Gamma n Correction Block Area Setting Register 1 (n = G, B, R)"
63,2.39,GAMn_AREA2,0x132C,0x132C (GAMG_AREA2),3790,3791,"Gamma n Correction Block Area Setting Register 2 (n = G, B, R)"
63,2.40,GAMn_AREA3,0x1330,0x1330 (GAMG_AREA3),3791,3792,"Gamma n Correction Block Area Setting Register 3 (n = G, B, R)"
63,2.41,GAMn_AREA4,0x1334,0x1334 (GAMG_AREA4),3792,3792,"Gamma n Correction Block Area Setting Register 4 (n = G, B, R)"
63,2.42,GAMn_AREA5,0x1338,0x1338 (GAMG_AREA5),3792,3793,"Gamma n Correction Block Area Setting Register 5 (n = G, B, R)"
63,2.43,OUT_VLATCH,0x13C0,0x13C0,3793,3794,Output Control Block Register Update Control Register
63,2.44,OUT_SET,0x13C4,0x13C4,3794,3795,Output Control Block Output Interface Register
63,2.45,OUT_BRIGHT1,0x13C8,0x13C8,3795,3796,Output Control Block Brightness Correction Register 1
63,2.46,OUT_BRIGHT2,0x13CC,0x13CC,3796,3797,Output Control Block Brightness Correction Register 2
63,2.47,OUT_CONTRAST,0x13D0,0x13D0,3797,3798,Output Control Block Contrast Correction Register
63,2.48,OUT_PDTHA,0x13D4,0x13D4,3798,3800,Output Control Block Panel Dither Correction Register
63,2.49,OUT_CLKPHASE,0x13E4,0x13E4,3800,3802,Output Control Block Output Phase Control Register
63,2.50,TCON_TIM,0x1404,0x1404,3802,3804,TCON Reference Timing Setting Register
63,2.51,TCON_STVx1,0x1408,0x1408 (TCON_STVA1),3804,3805,"TCON Vertical Timing Setting Register x1 (x = A, B)"
63,2.52,TCON_STVx2,0x140C,0x140C (TCON_STVA2),3805,3806,"TCON Vertical Timing Setting Register x2 (x = A, B)"
63,2.53,TCON_STHx1,0x1418,0x1418 (TCON_STHA1),3806,3808,"TCON Horizontal Timing Setting Register x1 (x = A, B)"
