source_file,line,condition_count,function_name,decision_excerpt,covered
libs/ra_hal/src/ra_xspi.c,654,2,ra_xspi_flash_read,"if ((len == 0U) || (len > k_ra_xspi_max_xfer)) {",partial
libs/ra_hal/src/ra_xspi.c,800,2,ra_xspi_flash_program,"if ((len == 0U) || (len > k_ra_xspi_max_xfer)) {",partial
libs/ra_hal/src/ra_xspi.c,1372,2,ra_xspi_set_xip_mode,"if ((addr_bytes != k_ra_xspi_addr_bytes_3) && (addr_bytes != k_ra_xspi_addr_bytes_4)) {",yes
libs/ra_hal/src/ra_xspi.c,1614,2,ra_xspi_software_reset,"if ((cmd_bytes != (uint8_t)k_ra_xspi_reset_cmd_bytes_1s) &&",yes
libs/ra_hal/src/ra_usb_pvnd.c,153,3,internal_is_vendor_envelope,"return (bm == k_ra_pvnd_bm_vendor_dev_in) || (bm == k_ra_pvnd_bm_vendor_dev_out) ||",partial
libs/ra_hal/src/ra_usb_pvnd.c,154,3,internal_is_vendor_envelope,"(bm == k_ra_pvnd_bm_vendor_iface_in) || (bm == k_ra_pvnd_bm_vendor_iface_out) ||",partial
libs/ra_hal/src/ra_usb_pvnd.c,155,2,internal_is_vendor_envelope,"(bm == k_ra_pvnd_bm_vendor_ep_in) || (bm == k_ra_pvnd_bm_vendor_ep_out);",partial
libs/ra_hal/src/ra_usb_pvnd.c,178,2,ra_usb_pvnd_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_pvnd.c,281,2,ra_usb_pvnd_send,"if ((data == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_pvnd.c,284,2,ra_usb_pvnd_send,"if ((len == 0U) || (len > s_state.bulk_max_packet)) {",partial
libs/ra_hal/src/ra_sci.c,193,2,internal_brr,"if ((baud == 0U) || (pclk_hz == 0U)) {",yes
libs/ra_hal/src/ra_sci.c,625,2,ra_sci_write_polling,"if ((data == nullptr) && (len != 0U)) {",yes
libs/ra_hal/src/ra_sci.c,990,2,ra_sci_baud_calculate,"if ((baud == 0U) || (pclk_hz == 0U)) {",yes
libs/ra_hal/src/ra_sci.c,1043,2,ra_sci_write,"if ((data == nullptr) && (len != 0U)) {",yes
libs/ra_hal/src/ra_sci.c,1092,2,ra_sci_read,"if ((buf == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_sci.c,1145,3,ra_sci_abort,"if ((direction != k_ra_sci_dir_tx) && (direction != k_ra_sci_dir_rx) &&",yes
libs/ra_hal/src/ra_sci.c,1354,2,ra_sci_write_dma,"if ((reg == nullptr) || (len == 0U)) {",yes
libs/ra_hal/src/ra_sci.c,1408,2,ra_sci_read_dma,"if ((reg == nullptr) || (len == 0U)) {",yes
libs/ra_hal/src/ra_i3c.c,503,2,ra_i3c_dynamic_address_assign,"if ((target_count == 0U) || (target_count > (uint8_t)k_ra_i3c_max_targets)) {",partial
libs/ra_hal/src/ra_i3c.c,564,2,ra_i3c_set_dynamic_address,"if ((static_addr > (uint8_t)k_ra_i3c_addr_mask) || (dynamic_addr > (uint8_t)k_ra_i3c_addr_mask)) {",partial
libs/ra_hal/src/ra_i3c.c,630,2,ra_i3c_send_ccc,"if ((len > 0U) && (payload == nullptr)) {",partial
libs/ra_hal/src/ra_i3c.c,688,2,ra_i3c_recv_ccc,"if ((target_addr > (uint8_t)k_ra_i3c_addr_mask) || (max_len == 0U)) {",partial
libs/ra_hal/src/ra_i3c.c,727,2,ra_i3c_write,"if ((len > 0U) && (data == nullptr)) {",partial
libs/ra_hal/src/ra_i3c.c,777,2,ra_i3c_read,"if ((len == 0U) || (len > k_ra_i3c_cmd_xfer_length_max)) {",partial
libs/ra_hal/src/ra_i3c.c,815,3,ra_i3c_set_hdr_mode,"if ((mode != k_ra_i3c_hdr_mode_sdr) && (mode != k_ra_i3c_hdr_mode_ddr) &&",partial
libs/ra_hal/src/ra_smbus.c,137,2,ra_smbus_pec,"if ((data == nullptr) || (len == 0U)) {",partial
libs/ra_hal/src/ra_isr.c,267,2,internal_find_event,"if (s_slots[slot].in_use && s_slots[slot].event == event) {",yes
libs/ra_hal/src/adc.c,311,2,ra_adc_read_channel,"if ((chcr == nullptr) || (addr == nullptr)) {",yes
libs/ra_hal/src/adc.c,612,2,internal_validate_group_cfg,"if ((cfg->num_channels == 0U) || (cfg->num_channels > k_ra_adc_scan_group_max_channels)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,262,2,internal_mipi_phy_validate_pll,"if ((pll->nmul_int < k_ra_mipi_phy_nmul_min) || (pll->nmul_int > k_ra_mipi_phy_nmul_max)) {",partial
libs/ra_hal/src/ra_mipi_phy.c,1139,3,internal_mipi_phy_lookup_timing,"if ((tbl[i].mode == mode_flag) && (tbl[i].pclka == pclka) && (tbl[i].rate_max >= rate_mbps)) {",partial
libs/ra_hal/src/ra_mipi_phy.c,1204,2,internal_mipi_phy_validate_init_cfg,"if (cfg == nullptr || cfg->p_timing == nullptr) {",partial
libs/ra_hal/src/ra_mipi_phy.c,1207,2,internal_mipi_phy_validate_init_cfg,"if ((cfg->pclka_mhz < (uint8_t)k_ra_mipi_phy_pclka_min_mhz) ||",partial
libs/ra_hal/src/ra_mipi_phy.c,1214,2,internal_mipi_phy_validate_init_cfg,"if ((cfg->lane_count != k_ra_mipi_phy_lane_count_1) &&",partial
libs/ra_hal/src/ra_mipi_phy.c,1216,2,internal_mipi_phy_validate_init_cfg,"return ((cfg->lane_count == k_ra_mipi_phy_lane_count_3) ||",partial
libs/ra_hal/src/ra_mipi_phy.c,1656,2,ra_mipi_phy_dispatch,"if ((pwr_now != 0U) && (pwr_prev == 0U)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1658,2,ra_mipi_phy_dispatch,"} else if ((pwr_now == 0U) && (pwr_prev != 0U)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1660,2,ra_mipi_phy_dispatch,"} else if ((pll_now != 0U) && (pll_prev == 0U)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1662,2,ra_mipi_phy_dispatch,"} else if ((pll_now == 0U) && (pll_prev != 0U)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1875,2,ra_mipi_phy_switch_mode,"if ((mode != k_ra_mipi_phy_mode_dsi_master) && (mode != k_ra_mipi_phy_mode_csi_slave)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1906,2,ra_mipi_phy_set_lane_count,"if ((count == k_ra_mipi_phy_lane_count_3) || (count == k_ra_mipi_phy_lane_count_4)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1910,2,ra_mipi_phy_set_lane_count,"if ((count != k_ra_mipi_phy_lane_count_1) && (count != k_ra_mipi_phy_lane_count_2)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1967,2,ra_mipi_phy_set_lane_enable,"if ((lane == k_ra_mipi_phy_lane_d2) || (lane == k_ra_mipi_phy_lane_d3)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,1982,2,ra_mipi_phy_set_lane_enable,"if (enable && (s_lane_count == k_ra_mipi_phy_lane_count_1)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,2054,2,ra_mipi_phy_set_clock_mode,"if ((mode != k_ra_mipi_phy_clk_continuous) && (mode != k_ra_mipi_phy_clk_noncontinuous)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,2103,2,ra_mipi_phy_set_eotp,"if ((eotp != k_ra_mipi_phy_eotp_enabled) && (eotp != k_ra_mipi_phy_eotp_disabled)) {",partial
libs/ra_hal/src/ra_mipi_phy.c,2155,2,ra_mipi_phy_set_pclka_freq,"if ((mhz < (uint8_t)k_ra_mipi_phy_pclka_min_mhz) ||",yes
libs/ra_hal/src/ra_mipi_phy.c,2224,2,ra_mipi_phy_select_timing,"if ((mode != k_ra_mipi_phy_mode_dsi_master) && (mode != k_ra_mipi_phy_mode_csi_slave)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,2228,2,ra_mipi_phy_select_timing,"if ((rate_mbps < k_ra_mipi_phy_line_rate_min_mbps) ||",yes
libs/ra_hal/src/ra_mipi_phy.c,2281,2,ra_mipi_phy_validate_pll_band,"if ((mosc_mhz < k_ra_mipi_phy_mosc_min_mhz) || (mosc_mhz > k_ra_mipi_phy_mosc_max_mhz)) {",yes
libs/ra_hal/src/ra_mipi_phy.c,2312,2,ra_mipi_phy_validate_pll_band,"if ((f_mhz < (uint32_t)lo) || (f_mhz > (uint32_t)hi)) {",yes
libs/ra_hal/src/ra_usb_hhid.c,625,3,internal_report_type_ok,"return (t == k_ra_hhid_report_type_input) || (t == k_ra_hhid_report_type_output) ||",partial
libs/ra_hal/src/ra_usb_hhid.c,649,2,ra_usb_hhid_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_hhid.c,929,2,ra_usb_hhid_set_report,"if ((in_buf == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_hhid.c,1018,2,ra_usb_hhid_set_protocol,"if ((boot_or_report != k_ra_hhid_proto_boot) && (boot_or_report != k_ra_hhid_proto_report)) {",partial
libs/ra_hal/src/ra_drw.c,461,2,,"if (!flush_fb && !flush_texture) {",partial
libs/ra_hal/src/ra_drw.c,747,2,,"if ((uint16_t)rect->width_px < k_ra_drw_min_dim_px ||",partial
libs/ra_hal/src/ra_drw.c,751,2,,"if ((uint16_t)rect->width_px > k_ra_drw_max_width_px ||",partial
libs/ra_hal/src/ra_drw.c,776,2,,"if ((uint16_t)rect->width_px < k_ra_drw_min_dim_px ||",partial
libs/ra_hal/src/ra_drw.c,780,2,,"if ((uint16_t)rect->width_px > k_ra_drw_max_width_px ||",partial
libs/ra_hal/src/ra_drw.c,868,2,,"if (line->width_px == 0U || (uint16_t)line->width_px > k_ra_drw_max_width_px) {",partial
libs/ra_hal/src/ra_drw.c,990,2,,"if ((uint16_t)event_ctr1 > k_ra_drw_internal_perfev_max ||",partial
libs/ra_hal/src/ra_usb_hcdc.c,588,2,ra_usb_hcdc_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_hcdc.c,693,2,ra_usb_hcdc_send,"if ((data == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_vin.c,337,3,,"if ((mode != k_ra_vin_capture_single) && (mode != k_ra_vin_capture_continuous) &&",partial
libs/ra_hal/src/ra_vin.c,348,2,,"if (((mc_now & k_ra_vin_mc_me) != 0UL) || ((fc_now & k_ra_vin_fc_cc) != 0UL)) {",partial
libs/ra_hal/src/ra_vin.c,359,2,,"if ((mode == k_ra_vin_capture_continuous) || (mode == k_ra_vin_capture_continuous_field_skip)) {",partial
libs/ra_hal/src/ra_vin.c,406,2,,"if ((window->line_end < window->line_start) || (window->pixel_end < window->pixel_start)) {",partial
libs/ra_hal/src/ra_vin.c,428,2,,"if ((scale->v_mantissa > (uint8_t)k_ra_vin_uds_max_mant) ||",partial
libs/ra_hal/src/ra_vin.c,429,2,,"(scale->h_mantissa > (uint8_t)k_ra_vin_uds_max_mant) ||",partial
libs/ra_hal/src/ra_vin.c,430,2,,"(scale->v_fraction > k_ra_vin_uds_max_frac) || (scale->h_fraction > k_ra_vin_uds_max_frac)) {",partial
libs/ra_hal/src/ra_vin.c,445,2,,"if ((v_bwidth > (uint8_t)k_ra_vin_uds_max_bw) || (h_bwidth > (uint8_t)k_ra_vin_uds_max_bw)) {",partial
libs/ra_hal/src/ra_vin.c,457,2,,"if ((v_size > k_ra_vin_uds_max_clip) || (h_size > k_ra_vin_uds_max_clip)) {",partial
libs/ra_hal/src/ra_vin.c,674,2,,"if ((mode->conv_mode > k_ra_vin_max_dtmd) || (mode->y_mode > k_ra_vin_max_ymode)) {",partial
libs/ra_hal/src/ra_vin.c,700,2,,"if ((input->virtual_channel > k_ra_vin_max_vc_sel) || (input->data_type > k_ra_vin_max_dt)) {",partial
libs/ra_hal/src/ra_vin.c,737,3,,"if ((mb1 == 0U) && (mb2 == 0U) && (mb3 == 0U)) {",partial
libs/ra_hal/src/ra_vin.c,740,3,,"if (((mb1 & k_ra_vin_mb_align_mask) != 0UL) || ((mb2 & k_ra_vin_mb_align_mask) != 0UL) ||",partial
libs/ra_hal/src/ra_vin.c,958,4,ra_vin_capture_start,"if ((w == 0U) || (h == 0U) || (w > k_ra_vin_geom_max_dim) || (h > k_ra_vin_geom_max_dim)) {",partial
libs/ra_hal/src/ra_vin.c,987,2,,"if ((w == 0U) || (h == 0U)) {",partial
libs/ra_hal/src/ra_vin.c,992,2,,"if ((pixel_end > k_ra_vin_preclip_mask) || (line_end > k_ra_vin_preclip_mask)) {",partial
libs/ra_hal/src/ra_etha.c,342,2,ra_etha_clear_status,"if (!internal_port_ok(port) || !internal_irq_block_ok(block)) {",yes
libs/ra_hal/src/ra_etha.c,394,2,ra_etha_enable_irq,"if (!internal_port_ok(port) || !internal_irq_block_ok(block)) {",yes
libs/ra_hal/src/ra_etha.c,439,2,ra_etha_disable_irq,"if (!internal_port_ok(port) || !internal_irq_block_ok(block)) {",yes
libs/ra_hal/src/ra_etha.c,644,2,ra_etha_set_mode,"if (!internal_port_ok(port) || (uint32_t)mode > k_ra_etha_mask_opc) {",yes
libs/ra_hal/src/ra_etha.c,673,3,ra_etha_set_queue_arb,"if (!internal_port_ok(port) || !internal_tc_ok(tc) || (uint32_t)arb > k_ra_etha_mask_tdqa) {",yes
libs/ra_hal/src/ra_etha.c,708,3,ra_etha_set_queue_depth,"if (!internal_port_ok(port) || !internal_tc_ok(tc) || (uint32_t)depth > k_ra_etha_mask_dqd) {",partial
libs/ra_hal/src/ra_etha.c,741,2,ra_etha_get_queue_level,"if (!internal_port_ok(port) || !internal_tc_ok(tc)) {",partial
libs/ra_hal/src/ra_etha.c,811,2,ra_etha_set_max_frame_size,"if (!internal_port_ok(port) || !internal_tc_ok(tc)) {",partial
libs/ra_hal/src/ra_etha.c,923,2,ra_etha_set_vlan_tag,"if ((uint32_t)c_tag->vid > k_ra_etha_mask_vlan_vid ||",partial
libs/ra_hal/src/ra_etha.c,924,2,ra_etha_set_vlan_tag,"(uint32_t)s_tag_in->vid > k_ra_etha_mask_vlan_vid ||",partial
libs/ra_hal/src/ra_etha.c,925,2,ra_etha_set_vlan_tag,"(uint32_t)c_tag->pcp > k_ra_etha_mask_vlan_pcp ||",partial
libs/ra_hal/src/ra_etha.c,926,2,ra_etha_set_vlan_tag,"(uint32_t)s_tag_in->pcp > k_ra_etha_mask_vlan_pcp ||",partial
libs/ra_hal/src/ra_etha.c,927,2,ra_etha_set_vlan_tag,"(uint32_t)c_tag->dei > k_ra_etha_mask_vlan_dei ||",partial
libs/ra_hal/src/ra_etha.c,993,2,ra_etha_configure_cut_through,"if (!internal_port_ok(port) || (uint32_t)dqd > k_ra_etha_mask_ctdqd) {",partial
libs/ra_hal/src/ra_etha.c,1029,2,ra_etha_configure_cbs,"if (!internal_port_ok(port) || !internal_tc_ok(tc)) {",partial
libs/ra_hal/src/ra_etha.c,1035,2,ra_etha_configure_cbs,"if (param->increment > k_ra_etha_mask_civ || param->upper_lim > k_ra_etha_mask_cul) {",partial
libs/ra_hal/src/ra_etha.c,1091,2,ra_etha_get_cbs_state,"if (!internal_port_ok(port) || !internal_tc_ok(tc)) {",partial
libs/ra_hal/src/ra_etha.c,1335,3,internal_ring_args_ok,"return (num_tx >= k_ra_etha_ring_count_min) && (num_tx <= k_ra_etha_ring_count_max) &&",partial
libs/ra_hal/src/ra_etha.c,1336,3,internal_ring_args_ok,"(num_rx >= k_ra_etha_ring_count_min) && (num_rx <= k_ra_etha_ring_count_max) &&",partial
libs/ra_hal/src/ra_etha.c,1337,2,internal_ring_args_ok,"(buffer_size >= k_ra_etha_ring_buf_min) && (buffer_size <= k_ra_etha_ring_buf_max);",partial
libs/ra_hal/src/ra_lvd.c,487,2,internal_validate_cfg,"if ((cfg->response == k_ra_lvd_response_interrupt) ||",partial
libs/ra_hal/src/ra_lvd.c,494,2,internal_validate_cfg,"if ((cfg->hysteresis == k_ra_lvd_hysteresis_hvd) &&",partial
libs/ra_hal/src/ra_lvd.c,533,2,internal_compose_cr0,"if ((cfg->response == k_ra_lvd_response_reset) ||",partial
libs/ra_hal/src/ra_lvd.c,652,2,internal_lvd_program_cr0_chain,"if (cfg->irq_enable && (cfg->response != k_ra_lvd_response_none)) {",partial
libs/ra_hal/src/ra_lvd.c,1227,2,ra_lvd_set_hysteresis_mode,"if (map.has_irq && (hyst == k_ra_lvd_hysteresis_hvd)) {",partial
libs/ra_hal/src/ra_rmac.c,1329,2,internal_phy_args_ok,"return internal_port_ok(port) && (phy_addr <= (uint8_t)k_ra_rmac_phy_addr_max);",partial
libs/ra_hal/src/ra_rmac.c,1565,2,ra_rmac_phy_link_status,"if (out_link->up && ((bmsr & (uint16_t)k_ra_rmac_phy_bmsr_an_done) != 0U)) {",partial
libs/ra_hal/src/ra_usb_pprn.c,187,2,internal_is_known_class_request,"return (b_request == k_ra_pprn_req_get_device_id) ||",partial
libs/ra_hal/src/ra_usb_pprn.c,188,2,internal_is_known_class_request,"(b_request == k_ra_pprn_req_get_port_status) || (b_request == k_ra_pprn_req_soft_reset);",partial
libs/ra_hal/src/ra_usb_pprn.c,211,2,ra_usb_pprn_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_pprn.c,363,2,ra_usb_pprn_send,"if ((data == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_pprn.c,366,2,ra_usb_pprn_send,"if ((len == 0U) || (len > s_state.bulk_max_packet)) {",partial
libs/ra_hal/src/ra_usb_pprn.c,475,2,ra_usb_pprn_handle_setup,"if ((setup->bm_request_type != k_ra_pprn_bm_class_iface_in) &&",partial
libs/ra_hal/src/ra_usb_phid.c,220,3,internal_is_known_class_request,"return (b_request == k_ra_phid_req_get_report) || (b_request == k_ra_phid_req_set_report) ||",partial
libs/ra_hal/src/ra_usb_phid.c,221,3,internal_is_known_class_request,"(b_request == k_ra_phid_req_get_idle) || (b_request == k_ra_phid_req_set_idle) ||",partial
libs/ra_hal/src/ra_usb_phid.c,222,2,internal_is_known_class_request,"(b_request == k_ra_phid_req_get_protocol) || (b_request == k_ra_phid_req_set_protocol);",partial
libs/ra_hal/src/ra_usb_phid.c,286,2,ra_usb_phid_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_phid.c,365,2,ra_usb_phid_set_descriptors,"if ((report_desc_len == 0U) || (hid_desc_len == 0U)) {",partial
libs/ra_hal/src/ra_usb_phid.c,400,2,ra_usb_phid_send_report,"if ((payload == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_usb_phid.c,403,2,ra_usb_phid_send_report,"if ((report_id == 0U) && (len == 0U)) {",partial
libs/ra_hal/src/ra_usb_phid.c,521,2,ra_usb_phid_handle_setup,"if ((setup->bm_request_type != k_ra_phid_bm_class_iface_in) &&",partial
libs/ra_hal/src/ra_spi_b.c,177,2,internal_spbr,"if ((baud_hz == 0U) || (pclka_hz == 0U)) {",no
libs/ra_hal/src/ra_spi_b.c,218,2,internal_spcmd,"if ((cfg->mode == k_ra_spi_mode_1) || (cfg->mode == k_ra_spi_mode_3)) {",no
libs/ra_hal/src/ra_spi_b.c,221,2,internal_spcmd,"if ((cfg->mode == k_ra_spi_mode_2) || (cfg->mode == k_ra_spi_mode_3)) {",no
libs/ra_hal/src/ra_spi_b.c,714,2,internal_xfer_common,"if ((tx == nullptr) && (rx == nullptr)) {",no
libs/ra_hal/src/ra_spi_b.c,766,2,ra_spi_write,"if ((tx == nullptr) && (len > 0U)) {",no
libs/ra_hal/src/ra_spi_b.c,790,2,ra_spi_read,"if ((rx == nullptr) && (len > 0U)) {",no
libs/ra_hal/src/ra_spi_b.c,1056,2,ra_spi_write_dma,"if ((channel >= k_ra_spi_b_channel_count) || (len == 0U)) {",no
libs/ra_hal/src/ra_spi_b.c,1106,2,ra_spi_read_dma,"if ((channel >= k_ra_spi_b_channel_count) || (len == 0U)) {",no
libs/ra_hal/src/ra_spi_b.c,1190,2,ra_spi_dispatch_spei,"if ((mask != 0U) && (cb != nullptr)) {",no
libs/ra_hal/src/ra_mipi_dsi.c,246,2,internal_ra_mipi_dsi_validate_cfg,"if ((cfg->lane_count != k_ra_mipi_dsi_lanes_1) && (cfg->lane_count != k_ra_mipi_dsi_lanes_2)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,371,2,internal_ra_mipi_dsi_make_dsc_a,"if ((cmd->p_tx_buffer != nullptr) && (cmd->tx_len > 0U)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,374,2,internal_ra_mipi_dsi_make_dsc_a,"if ((cmd->p_tx_buffer != nullptr) && (cmd->tx_len > 1U)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,570,2,internal_ra_mipi_dsi_validate_cmd,"if ((cmd->tx_len > 0U) && (cmd->p_tx_buffer == nullptr)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,573,2,internal_ra_mipi_dsi_validate_cmd,"if (cmd->low_power && (cmd->tx_len > (uint32_t)k_ra_mipi_dsi_max_lp_bytes)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,576,2,internal_ra_mipi_dsi_validate_cmd,"if ((!cmd->low_power) && (cmd->tx_len > (uint32_t)k_ra_mipi_dsi_max_hs_bytes)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,820,2,internal_check_link_state,"if (cmd->low_power && ((link & k_ra_mipi_dsi_link_vrun) != 0U)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,828,2,internal_check_link_state,"if (cmd->aux_operation && ((link & k_ra_mipi_dsi_link_vrun) != 0U)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,859,2,internal_program_descriptor,"const uintptr_t buf_addr = (cmd->bta == k_ra_mipi_dsi_bta_read) || (cmd->p_rx_buffer != nullptr)",yes
libs/ra_hal/src/ra_mipi_dsi.c,897,2,internal_send_stage_and_pulse,"if (is_long && (cmd->tx_len > 0U)) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,953,2,,"if ((tx_len > 0U) && (data == nullptr)) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1012,2,,"if (((lanes & k_ra_mipi_dsi_lane_clock) != 0U) && s_continuous_clock) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1017,2,,"if (((lanes & k_ra_mipi_dsi_lane_data) != 0U) && !s_data_lanes_in_ulps) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1021,2,,"if (((lanes & k_ra_mipi_dsi_lane_clock) != 0U) && !s_clock_lanes_in_ulps) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1036,2,,"if (((lanes & k_ra_mipi_dsi_lane_data) != 0U) && s_data_lanes_in_ulps) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1040,2,,"if (((lanes & k_ra_mipi_dsi_lane_clock) != 0U) && s_clock_lanes_in_ulps) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1453,2,ra_mipi_dsi_dispatch_receive,"if ((s_pending_rx_buffer != nullptr) && (s_pending_rx_len > 0U)) {",yes
libs/ra_hal/src/ra_mipi_dsi.c,1569,2,,"if ((timing->horizontal_sync > k_ra_mipi_dsi_timing_max_sync) ||",partial
libs/ra_hal/src/ra_mipi_dsi.c,1573,2,,"if ((timing->horizontal_back_porch > k_ra_mipi_dsi_timing_max_porch) ||",partial
libs/ra_hal/src/ra_mipi_dsi.c,1574,2,,"(timing->horizontal_front_porch > k_ra_mipi_dsi_timing_max_porch) ||",partial
libs/ra_hal/src/ra_mipi_dsi.c,1575,2,,"(timing->vertical_back_porch > k_ra_mipi_dsi_timing_max_porch) ||",partial
libs/ra_hal/src/ra_mipi_dsi.c,1579,2,,"if ((timing->horizontal_active > k_ra_mipi_dsi_timing_max_active) ||",partial
libs/ra_hal/src/ra_mipi_dsi.c,1618,2,ra_mipi_dsi_send_command_long,"if ((len > 0U) && (payload == nullptr)) {",partial
libs/ra_hal/src/ra_mipi_dsi.c,1628,2,ra_mipi_dsi_send_command_payload,"if ((len > 0U) && (payload == nullptr)) {",partial
libs/ra_hal/src/ra_usb_hcdc_ecm.c,392,2,internal_hex_nibble,"if ((c >= ' ') && (c <= ' ')) {",partial
libs/ra_hal/src/ra_usb_hcdc_ecm.c,396,2,internal_hex_nibble,"if ((c >= ' ') && (c <= ' ')) {",partial
libs/ra_hal/src/ra_usb_hcdc_ecm.c,400,2,internal_hex_nibble,"if ((c >= ' ') && (c <= ' ')) {",partial
libs/ra_hal/src/ra_usb_hcdc_ecm.c,725,2,ra_usb_hcdc_ecm_init,"if ((speed != k_ra_usb_speed_fs) && (speed != k_ra_usb_speed_hs)) {",partial
libs/ra_hal/src/ra_usb_hcdc_ecm.c,831,2,ra_usb_hcdc_ecm_send_frame,"if ((buf == nullptr) && (len != 0U)) {",partial
libs/ra_hal/src/ra_ofs.c,128,3,,"#if defined(UNIT_TEST) || defined(RA_SIMULATOR_MODE) || defined(__APPLE__)",partial
libs/ra_hal/src/ra_ether_phy.c,242,2,ra_ether_phy_link_status_get,"if ((out->link_up != 0U) && (out->auto_neg_done != 0U)) {",partial
libs/ra_hal/src/ra_flash.c,149,2,internal_wait_buffer_ready,"if (((s & k_ra_mrcps_mask_prgbsyc) == 0U) && ((s & k_ra_mrcps_mask_abuffull) == 0U)) {",partial
libs/ra_hal/src/ra_flash.c,180,2,internal_wait_commit_done,"if (((s & k_ra_mrcps_mask_abufemp) != 0U) && ((s & k_ra_mrcps_mask_prgbsyc) == 0U)) {",partial
libs/ra_hal/src/ra_flash.c,722,2,internal_window_allows,"if (s_rt.win_low == 0U && s_rt.win_high == 0U) {",partial
libs/ra_hal/src/ra_flash.c,766,2,internal_validate_write_block,"if (len == 0U || len > k_ra_mram_write_size_bytes) {",partial
libs/ra_hal/src/ra_flash.c,973,2,ra_flash_block_protect_set,"if (permanent && !lock) {",yes
libs/ra_hal/src/ra_flash.c,1160,2,ra_flash_lock_set,"if ((addr < code_lo) || (addr >= code_hi)) {",partial
libs/ra_hal/src/ra_flash.c,1176,2,ra_flash_lock_set,"if (!key_ns && !key_s) {",partial
libs/ra_hal/src/ra_flash.c,1387,2,ra_flash_config_set_write,"(bool)((target_addr >= (uint32_t)k_ra_flash_ofs_start) && (target_addr < ofs_end));",partial
libs/ra_hal/src/ra_flash.c,1389,2,ra_flash_config_set_write,"(bool)((target_addr >= (uint32_t)k_ra_flash_extra_start) && (target_addr < extra_end));",partial
libs/ra_hal/src/ra_flash.c,1390,2,ra_flash_config_set_write,"if (!in_ofs && !in_extra) {",partial
libs/ra_hal/src/ra_flash.c,2016,2,ra_flash_extra_mram_write,"if (len == 0U || len > k_ra_mram_write_size_bytes) {",partial
libs/ra_hal/src/ra_flash.c,2486,2,ra_flash_set_window,"if (low == 0U && high == 0U) {",yes
libs/ra_hal/src/ra_flash.c,2639,2,ra_flash_write,"if (len == 0U || (len % k_ra_mram_write_size_bytes) != 0U) {",yes
libs/ra_hal/src/ra_flash.c,2698,2,ra_flash_blank_check,"(address >= k_ra_flash_code_start) &&",yes
libs/ra_hal/src/ra_flash.c,2701,2,ra_flash_blank_check,"(address >= k_ra_flash_extra_start) &&",yes
libs/ra_hal/src/ra_flash.c,2705,2,ra_flash_blank_check,"const bool in_ofs = (address >= k_ra_flash_ofs_start) &&",yes
libs/ra_hal/src/ra_flash.c,2707,3,ra_flash_blank_check,"if (!in_code && !in_extra && !in_ofs) {",yes
