rule,severity,file,line,message
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","389","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","423","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","426","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","433","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","436","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","441","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","libs/ra_touch_cal/src/ra_touch_cal.c","447","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","129","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","135","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","159","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","260","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","269","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","275","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","287","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","86","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/levelx/lx_filex_adapter.c","92","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","163","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","178","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","212","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","217","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","231","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","236","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","239","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","268","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","273","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","314","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","326","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","334","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","342","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","356","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","365","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","371","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","381","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","389","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","427","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","443","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","464","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/lwip/arch/sys_arch.c","98","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","117","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","139","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","143","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","164","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","192","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","214","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","218","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","238","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","259","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","286","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","306","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","328","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","332","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","355","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","358","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","381","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","399","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","467","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","471","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","498","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","522","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","553","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","577","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","596","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","600","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","654","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","676","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.5","style","port/nimble/nimble_npl_threadx.c","92","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.7","style","libs/ra_ble_host/src/ra_ble_att.c","465","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-15.7","style","libs/ra_net/src/ra_net_ipv4.c","181","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-16.4","style","libs/ra_gfx/src/ra_gfx_text.c","168","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-16.4","style","libs/ra_gfx/src/ra_gfx_text.c","198","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.1","style","port/lwip/arch/sys_arch.c","93","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.1","style","port/lwip/arch/sys_arch.c","94","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.1","style","port/lwip/arch/sys_arch.c","96","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","208","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","214","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","237","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","246","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","248","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","272","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_gatt_client.c","466","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_mesh.c","216","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ble_host/src/ra_ble_security.c","302","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_core/src/ra_error_handler.c","101","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_core/src/ra_error_handler.c","120","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_core/src/ra_error_handler.c","53","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_core/src/ra_error_handler.c","78","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","101","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","107","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","113","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","131","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","135","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","160","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","165","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","178","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_chapter.c","99","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_open.c","125","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_open.c","130","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_open.c","136","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_open.c","167","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_epub/src/ra_epub_open.c","230","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_fs/src/ra_fs_fat.c","1367","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_fs/src/ra_fs_fat.c","221","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_fs/src/ra_fs_fat.c","229","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","236","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","331","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","337","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","452","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","487","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","516","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_modem_at/src/ra_modem_at.c","687","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_net/src/ra_net_ipv4.c","109","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_net/src/ra_net_ipv4.c","123","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_net/src/ra_net_ipv4.c","191","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_net/src/ra_net_ipv4.c","273","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_net/src/ra_net_ipv4.c","314","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","110","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","195","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","433","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","438","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","443","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","496","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","500","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","517","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","521","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","571","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","579","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","594","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","606","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","610","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","616","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","639","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_ota/src/ra_ota.c","661","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_power_profile/src/ra_power_profile.c","145","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_power_profile/src/ra_power_profile.c","169","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","1069","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","544","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","569","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","578","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","596","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","598","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","612","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","649","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","650","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","651","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","652","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","655","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","717","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","756","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","811","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"misra-c2012-17.3","style","libs/ra_psa_crypto/src/ra_psa_crypto.c","812","misra violation (use --rule-texts=<file> to get proper output) (Undefined)"
"# remaining 371 violations omitted; per-rule tally:",,,,
"# misra-c2012-8.4 -- 196 violations",,,,
"# misra-c2012-17.3 -- 93 violations",,,,
"# misra-c2012-9.2 -- 35 violations",,,,
"# misra-c2012-8.9 -- 14 violations",,,,
"# misra-c2012-18.4 -- 8 violations",,,,
"# misra-c2012-17.8 -- 7 violations",,,,
"# misra-c2012-7.3 -- 6 violations",,,,
"# misra-c2012-17.7 -- 5 violations",,,,
"# misra-c2012-21.2 -- 2 violations",,,,
"# misra-c2012-21.15 -- 2 violations",,,,
"# misra-c2012-3.1 -- 1 violations",,,,
"# misra-c2012-21.6 -- 1 violations",,,,
"# misra-c2012-20.1 -- 1 violations",,,,
